datetime,AREX,WLL,cash,commission,total,returns,equity_curve,drawdown
2018-03-07 12:52:00,0.0,0.0,99957.51999999997,15.600000000000003,99957.51999999997,0.0,0.9995751999999984,0.00042480000000155727
2018-03-07 12:53:00,0.0,0.0,99957.51999999997,15.600000000000003,99957.51999999997,0.0,0.9995751999999984,0.00042480000000155727
2018-03-07 12:54:00,0.0,0.0,99957.51999999997,15.600000000000003,99957.51999999997,0.0,0.9995751999999984,0.00042480000000155727
2018-03-07 12:55:00,0.0,0.0,99957.51999999997,15.600000000000003,99957.51999999997,0.0,0.9995751999999984,0.00042480000000155727
2018-03-07 12:56:00,0.0,0.0,99957.51999999997,15.600000000000003,99957.51999999997,0.0,0.9995751999999984,0.00042480000000155727
2018-03-07 12:57:00,0.0,0.0,99957.51999999997,15.600000000000003,99957.51999999997,0.0,0.9995751999999984,0.00042480000000155727
2018-03-07 12:58:00,0.0,0.0,99957.51999999997,15.600000000000003,99957.51999999997,0.0,0.9995751999999984,0.00042480000000155727
2018-03-07 13:00:00,0.0,0.0,99957.51999999997,15.600000000000003,99957.51999999997,0.0,0.9995751999999984,0.00042480000000155727
2018-03-07 13:01:00,0.0,0.0,99957.51999999997,15.600000000000003,99957.51999999997,0.0,0.9995751999999984,0.00042480000000155727
2018-03-07 13:03:00,0.0,0.0,99957.51999999997,15.600000000000003,99957.51999999997,0.0,0.9995751999999984,0.00042480000000155727
2018-03-07 13:05:00,0.0,0.0,99957.51999999997,15.600000000000003,99957.51999999997,0.0,0.9995751999999984,0.00042480000000155727
2018-03-07 13:06:00,0.0,0.0,99957.51999999997,15.600000000000003,99957.51999999997,0.0,0.9995751999999984,0.00042480000000155727
2018-03-07 13:09:00,0.0,0.0,99957.51999999997,15.600000000000003,99957.51999999997,0.0,0.9995751999999984,0.00042480000000155727
2018-03-07 13:10:00,0.0,0.0,99957.51999999997,15.600000000000003,99957.51999999997,0.0,0.9995751999999984,0.00042480000000155727
2018-03-07 13:11:00,0.0,0.0,99957.51999999997,15.600000000000003,99957.51999999997,0.0,0.9995751999999984,0.00042480000000155727
2018-03-07 13:12:00,0.0,0.0,99957.51999999997,15.600000000000003,99957.51999999997,0.0,0.9995751999999984,0.00042480000000155727
2018-03-07 13:14:00,0.0,0.0,99957.51999999997,15.600000000000003,99957.51999999997,0.0,0.9995751999999984,0.00042480000000155727
2018-03-07 13:15:00,0.0,0.0,99957.51999999997,15.600000000000003,99957.51999999997,0.0,0.9995751999999984,0.00042480000000155727
2018-03-07 13:19:00,0.0,0.0,99957.51999999997,15.600000000000003,99957.51999999997,0.0,0.9995751999999984,0.00042480000000155727
2018-03-07 13:20:00,0.0,0.0,99957.51999999997,15.600000000000003,99957.51999999997,0.0,0.9995751999999984,0.00042480000000155727
2018-03-07 13:21:00,0.0,0.0,99957.51999999997,15.600000000000003,99957.51999999997,0.0,0.9995751999999984,0.00042480000000155727
2018-03-07 13:22:00,0.0,0.0,99957.51999999997,15.600000000000003,99957.51999999997,0.0,0.9995751999999984,0.00042480000000155727
2018-03-07 13:24:00,0.0,0.0,99957.51999999997,15.600000000000003,99957.51999999997,0.0,0.9995751999999984,0.00042480000000155727
2018-03-07 13:25:00,0.0,0.0,99957.51999999997,15.600000000000003,99957.51999999997,0.0,0.9995751999999984,0.00042480000000155727
2018-03-07 13:29:00,0.0,0.0,99957.51999999997,15.600000000000003,99957.51999999997,0.0,0.9995751999999984,0.00042480000000155727
2018-03-07 13:31:00,0.0,0.0,99957.51999999997,15.600000000000003,99957.51999999997,0.0,0.9995751999999984,0.00042480000000155727
2018-03-07 13:33:00,0.0,0.0,99957.51999999997,15.600000000000003,99957.51999999997,0.0,0.9995751999999984,0.00042480000000155727
2018-03-07 13:34:00,0.0,0.0,99957.51999999997,15.600000000000003,99957.51999999997,0.0,0.9995751999999984,0.00042480000000155727
2018-03-07 13:35:00,0.0,0.0,99957.51999999997,15.600000000000003,99957.51999999997,0.0,0.9995751999999984,0.00042480000000155727
2018-03-07 13:36:00,0.0,0.0,99957.51999999997,15.600000000000003,99957.51999999997,0.0,0.9995751999999984,0.00042480000000155727
2018-03-07 13:38:00,0.0,0.0,99957.51999999997,15.600000000000003,99957.51999999997,0.0,0.9995751999999984,0.00042480000000155727
2018-03-07 13:39:00,0.0,0.0,99957.51999999997,15.600000000000003,99957.51999999997,0.0,0.9995751999999984,0.00042480000000155727
2018-03-07 13:40:00,0.0,0.0,99957.51999999997,15.600000000000003,99957.51999999997,0.0,0.9995751999999984,0.00042480000000155727
2018-03-07 13:41:00,0.0,0.0,99957.51999999997,15.600000000000003,99957.51999999997,0.0,0.9995751999999984,0.00042480000000155727
2018-03-07 13:42:00,0.0,0.0,99957.51999999997,15.600000000000003,99957.51999999997,0.0,0.9995751999999984,0.00042480000000155727
2018-03-07 13:43:00,0.0,0.0,99957.51999999997,15.600000000000003,99957.51999999997,0.0,0.9995751999999984,0.00042480000000155727
2018-03-07 13:44:00,0.0,0.0,99957.51999999997,15.600000000000003,99957.51999999997,0.0,0.9995751999999984,0.00042480000000155727
2018-03-07 13:45:00,0.0,0.0,99957.51999999997,15.600000000000003,99957.51999999997,0.0,0.9995751999999984,0.00042480000000155727
2018-03-07 13:46:00,0.0,0.0,99957.51999999997,15.600000000000003,99957.51999999997,0.0,0.9995751999999984,0.00042480000000155727
2018-03-07 13:47:00,0.0,0.0,99957.51999999997,15.600000000000003,99957.51999999997,0.0,0.9995751999999984,0.00042480000000155727
2018-03-07 13:48:00,0.0,0.0,99957.51999999997,15.600000000000003,99957.51999999997,0.0,0.9995751999999984,0.00042480000000155727
2018-03-07 13:49:00,0.0,0.0,99957.51999999997,15.600000000000003,99957.51999999997,0.0,0.9995751999999984,0.00042480000000155727
2018-03-07 13:50:00,0.0,0.0,99957.51999999997,15.600000000000003,99957.51999999997,0.0,0.9995751999999984,0.00042480000000155727
2018-03-07 13:51:00,0.0,0.0,99957.51999999997,15.600000000000003,99957.51999999997,0.0,0.9995751999999984,0.00042480000000155727
2018-03-07 13:52:00,0.0,0.0,99957.51999999997,15.600000000000003,99957.51999999997,0.0,0.9995751999999984,0.00042480000000155727
2018-03-07 13:53:00,0.0,0.0,99957.51999999997,15.600000000000003,99957.51999999997,0.0,0.9995751999999984,0.00042480000000155727
2018-03-07 13:54:00,0.0,0.0,99957.51999999997,15.600000000000003,99957.51999999997,0.0,0.9995751999999984,0.00042480000000155727
2018-03-07 13:55:00,0.0,0.0,99957.51999999997,15.600000000000003,99957.51999999997,0.0,0.9995751999999984,0.00042480000000155727
2018-03-07 13:56:00,0.0,0.0,99957.51999999997,15.600000000000003,99957.51999999997,0.0,0.9995751999999984,0.00042480000000155727
2018-03-07 13:57:00,0.0,0.0,99957.51999999997,15.600000000000003,99957.51999999997,0.0,0.9995751999999984,0.00042480000000155727
2018-03-07 13:58:00,0.0,0.0,99957.51999999997,15.600000000000003,99957.51999999997,0.0,0.9995751999999984,0.00042480000000155727
2018-03-07 13:59:00,0.0,0.0,99957.51999999997,15.600000000000003,99957.51999999997,0.0,0.9995751999999984,0.00042480000000155727
2018-03-07 14:00:00,0.0,0.0,99957.51999999997,15.600000000000003,99957.51999999997,0.0,0.9995751999999984,0.00042480000000155727
2018-03-08 07:30:00,0.0,0.0,99957.51999999997,15.600000000000003,99957.51999999997,0.0,0.9995751999999984,0.00042480000000155727
2018-03-08 07:31:00,0.0,0.0,99957.51999999997,15.600000000000003,99957.51999999997,0.0,0.9995751999999984,0.00042480000000155727
2018-03-08 07:32:00,300.0,-2887.01,102549.91999999997,18.200000000000003,99962.90999999997,5.392290645067632e-05,0.9996290999999985,0.00037090000000150614
2018-03-08 07:33:00,297.0,-2881.0,102549.91999999997,18.200000000000003,99965.91999999997,3.0111168232149765e-05,0.9996591999999983,0.0003408000000016953
2018-03-08 07:36:00,302.0,-2878.52,102549.91999999997,18.200000000000003,99973.39999999997,7.482550053050652e-05,0.9997339999999982,0.0002660000000017648
2018-03-08 07:37:00,301.0,-2864.0,102549.91999999997,18.200000000000003,99986.91999999997,0.00013523597276887678,0.9998691999999983,0.00013080000000165182
2018-03-08 07:38:00,300.0,-2853.0,102549.91999999997,18.200000000000003,99996.91999999997,0.00010001308171103673,0.9999691999999983,3.080000000166283e-05
2018-03-08 07:39:00,300.0,-2846.0,102549.91999999997,18.200000000000003,100003.91999999997,7.0002156066451e-05,1.0000391999999985,0.0
2018-03-08 07:40:00,299.0,-2851.0,102549.91999999997,18.200000000000003,99997.91999999997,-5.999764809216934e-05,0.9999791999999985,5.999999999994898e-05
2018-03-08 07:41:00,300.0,-2845.0,102549.91999999997,18.200000000000003,100004.91999999997,7.00014560301998e-05,1.0000491999999985,0.0
2018-03-08 07:42:00,301.0,-2846.0,102549.91999999997,18.200000000000003,100004.91999999997,0.0,1.0000491999999985,0.0
2018-03-08 07:43:00,300.94,-2851.0,102549.91999999997,18.200000000000003,99999.85999999997,-5.059751060243478e-05,0.9999985999999985,5.060000000001175e-05
2018-03-08 07:44:00,300.0,-2850.0,102549.91999999997,18.200000000000003,99999.91999999997,6.000008399009715e-07,0.9999991999999984,5.0000000000105516e-05
2018-03-08 07:45:00,300.0,-2846.0,102549.91999999997,18.200000000000003,100003.91999999997,4.000003199999824e-05,1.0000391999999985,1.0000000000065512e-05
2018-03-08 07:46:00,300.0,-2862.0,102549.91999999997,18.200000000000003,99987.91999999997,-0.00015999372824582192,0.9998791999999985,0.00017000000000000348
2018-03-08 07:49:00,299.0,-2857.5,102549.91999999997,18.200000000000003,99991.41999999997,3.500422851088203e-05,0.9999141999999986,0.0001349999999998852
2018-03-08 07:50:00,297.0,-2861.0,102549.91999999997,18.200000000000003,99985.91999999997,-5.5004719404894153e-05,0.9998591999999987,0.00018999999999980144
2018-03-08 07:53:00,296.0,-2859.0,102549.91999999997,18.200000000000003,99986.91999999997,1.0001408198290207e-05,0.9998691999999988,0.00017999999999973593
2018-03-08 07:55:00,297.0,-2856.0,102549.91999999997,18.200000000000003,99990.91999999997,4.0005232684325875e-05,0.9999091999999987,0.00013999999999980695
2018-03-08 07:57:00,297.99,-2863.0099999999998,102549.91999999997,18.200000000000003,99984.89999999998,-6.020546665630455e-05,0.9998489999999988,0.00020019999999976168
2018-03-08 07:58:00,298.4,-2857.0,102549.91999999997,18.200000000000003,99991.31999999996,6.420969566378609e-05,0.9999131999999985,0.000136000000000025
2018-03-08 07:59:00,297.0,-2842.0,102549.91999999997,18.200000000000003,100004.91999999997,0.00013601180582489825,1.0000491999999988,0.0
2018-03-08 08:01:00,297.0,-2841.0,102549.91999999997,18.200000000000003,100005.91999999997,9.999508024272075e-06,1.0000591999999988,0.0
2018-03-08 08:02:00,297.0,-2835.0,102549.91999999997,18.200000000000003,100011.91999999997,5.9996448210197784e-05,1.0001191999999988,0.0
2018-03-08 08:04:00,298.0,-2832.0,102549.91999999997,18.200000000000003,100015.91999999997,3.999523256825732e-05,1.0001591999999988,0.0
2018-03-08 08:08:00,297.0,-2822.0,102549.91999999997,18.200000000000003,100024.91999999997,8.998567428064597e-05,1.0002491999999987,0.0
2018-03-08 08:09:00,297.0,-2816.0,102549.91999999997,18.200000000000003,100030.91999999997,5.998505172510882e-05,1.0003091999999987,0.0
2018-03-08 08:12:00,297.0,-2820.0,102549.91999999997,18.200000000000003,100026.91999999997,-3.998763582302445e-05,1.0002691999999986,4.0000000000040004e-05
2018-03-08 08:13:00,298.0,-2826.0,102549.91999999997,18.200000000000003,100021.91999999997,-4.9986543622426716e-05,1.0002191999999988,8.999999999992347e-05
2018-03-08 08:16:00,299.0,-2833.0,102549.91999999997,18.200000000000003,100015.91999999997,-5.998685088226541e-05,1.0001591999999988,0.00014999999999987246
2018-03-08 08:29:00,295.0,-2826.0,102549.91999999997,18.200000000000003,100018.91999999997,2.9995224760215322e-05,1.0001891999999988,0.00011999999999989797
2018-03-08 08:32:00,295.79,-2824.0,102549.91999999997,18.200000000000003,100021.70999999996,2.7894722318455578e-05,1.0002170999999986,9.210000000003937e-05
2018-03-08 08:34:00,291.12,-2822.5,102549.91999999997,18.200000000000003,100018.53999999996,-3.169311942374797e-05,1.0001853999999986,0.00012380000000011826
2018-03-08 08:36:00,293.0,-2821.0,102549.91999999997,18.200000000000003,100021.91999999997,3.3793734641740514e-05,1.0002191999999988,8.999999999992347e-05
2018-03-08 08:37:00,293.0,-2820.0,102549.91999999997,18.200000000000003,100022.91999999997,9.997808480433079e-06,1.0002291999999988,7.999999999985796e-05
2018-03-08 08:38:00,293.0,-2817.0,102549.91999999997,18.200000000000003,100025.91999999997,2.99931255756114e-05,1.0002591999999988,4.999999999988347e-05
2018-03-08 08:41:00,293.0,-2807.0,102549.91999999997,18.200000000000003,100035.91999999997,9.997408671669206e-05,1.0003591999999988,0.0
2018-03-08 08:42:00,292.0,-2807.65,102549.91999999997,18.200000000000003,100034.26999999997,-1.6494075328110647e-05,1.000342699999999,1.6499999999863846e-05
2018-03-08 08:43:00,291.0,-2815.0,102549.91999999997,18.200000000000003,100025.91999999997,-8.347139435316286e-05,1.000259199999999,9.999999999976694e-05
2018-03-08 08:44:00,293.0,-2814.0,102549.91999999997,18.200000000000003,100028.91999999997,2.9992226014963208e-05,1.000289199999999,6.999999999979245e-05
2018-03-08 08:45:00,294.0,-2810.0,102549.91999999997,18.200000000000003,100033.91999999997,4.9985544180675134e-05,1.000339199999999,1.9999999999686935e-05
2018-03-08 08:46:00,295.0,-2815.5,102549.91999999997,18.200000000000003,100029.41999999997,-4.498474117575757e-05,1.000294199999999,6.49999999997597e-05
2018-03-08 08:47:00,294.0,-2812.0,102549.91999999997,18.200000000000003,100031.91999999997,2.4992647163157855e-05,1.000319199999999,3.999999999981796e-05
2018-03-08 08:53:00,294.31,-2823.0,102549.91999999997,18.200000000000003,100021.22999999997,-0.00010686588840846944,1.000212299999999,0.00014689999999983883
2018-03-08 08:56:00,294.0,-2824.0,102549.91999999997,18.200000000000003,100019.91999999997,-1.3097219460300735e-05,1.0001991999999988,0.00015999999999993797
2018-03-08 08:57:00,294.0,-2819.0,102549.91999999997,18.200000000000003,100024.91999999997,4.9990041983694056e-05,1.000249199999999,0.00010999999999983245
2018-03-08 08:58:00,293.0,-2817.0,102549.91999999997,18.200000000000003,100025.91999999997,9.997508620962492e-06,1.000259199999999,9.999999999976694e-05
2018-03-08 09:01:00,293.0,-2808.0,102549.91999999997,18.200000000000003,100034.91999999997,8.997667804511167e-05,1.0003491999999992,9.999999999621423e-06
2018-03-08 09:02:00,293.01,-2816.0,102549.91999999997,18.200000000000003,100026.92999999996,-7.98721086596732e-05,1.0002692999999991,8.989999999964304e-05
2018-03-08 09:03:00,293.0,-2820.0,102549.91999999997,18.200000000000003,100022.91999999997,-4.0089203977355936e-05,1.0002291999999993,0.0001299999999995194
2018-03-08 09:04:00,293.0,-2819.0,102549.91999999997,18.200000000000003,100023.91999999997,9.997708525277815e-06,1.0002391999999993,0.00011999999999945388
2018-03-08 09:05:00,294.0,-2820.0,102549.91999999997,18.200000000000003,100023.91999999997,0.0,1.0002391999999993,0.00011999999999945388
2018-03-08 09:16:00,296.0,-2841.0,102549.91999999997,18.200000000000003,100004.91999999997,-0.00018995456286852175,1.0000491999999994,0.00030999999999936634
2018-03-08 09:17:00,296.0,-2844.0,102549.91999999997,18.200000000000003,100001.91999999997,-2.999852407259418e-05,1.0000191999999994,0.00033999999999934083
2018-03-08 09:18:00,294.0,-2839.1,102549.91999999997,18.200000000000003,100004.81999999996,2.8999443210553366e-05,1.0000481999999993,0.0003109999999995061
2018-03-08 09:20:00,293.71,-2833.12,102549.91999999997,18.200000000000003,100010.50999999998,5.689725755231301e-05,1.0001050999999994,0.0002540999999993687
2018-03-08 09:22:00,294.0,-2832.0,102549.91999999997,18.200000000000003,100011.91999999997,1.4098518245519998e-05,1.0001191999999992,0.0002399999999995739
2018-03-08 09:23:00,294.0,-2831.0,102549.91999999997,18.200000000000003,100012.91999999997,9.998808142119842e-06,1.0001291999999993,0.00022999999999950838
2018-03-08 09:24:00,294.0,-2830.0,102549.91999999997,18.200000000000003,100013.91999999997,9.998708166980563e-06,1.0001391999999993,0.00021999999999944286
2018-03-08 09:25:00,294.3,-2833.0,102549.91999999997,18.200000000000003,100011.21999999997,-2.69962421231007e-05,1.0001121999999993,0.0002469999999994421
2018-03-08 09:27:00,294.0,-2831.0,102549.91999999997,18.200000000000003,100012.91999999997,1.6998092813969023e-05,1.0001291999999993,0.00022999999999950838
2018-03-08 09:28:00,294.0,-2826.0,102549.91999999997,18.200000000000003,100017.91999999997,4.999354083445873e-05,1.0001791999999992,0.0001799999999996249
2018-03-08 09:29:00,294.0,-2818.0,102549.91999999997,18.200000000000003,100025.91999999997,7.998566656852724e-05,1.0002591999999992,9.99999999995449e-05
2018-03-08 09:33:00,292.0,-2805.7200000000003,102549.91999999997,18.200000000000003,100036.19999999997,0.00010277336114472568,1.000361999999999,0.0
2018-03-08 09:37:00,292.0,-2794.0,102549.91999999997,18.200000000000003,100047.91999999997,0.00011715758895292083,1.0004791999999991,0.0
2018-03-08 09:38:00,291.0,-2796.0,102549.91999999997,18.200000000000003,100044.91999999997,-2.9985630885631664e-05,1.0004491999999992,2.999999999997449e-05
2018-03-08 09:39:00,290.0,-2791.0,102549.91999999997,18.200000000000003,100048.91999999997,3.998204006760986e-05,1.0004891999999992,0.0
2018-03-08 09:41:00,290.0,-2786.5,102549.91999999997,18.200000000000003,100053.41999999997,4.4977996763950756e-05,1.0005341999999993,0.0
2018-03-08 09:42:00,290.0,-2787.0,102549.91999999997,18.200000000000003,100052.91999999997,-4.997330426137481e-06,1.0005291999999992,5.000000000032756e-06
2018-03-08 09:45:00,290.0,-2782.0,102549.91999999997,18.200000000000003,100057.91999999997,4.997355399516401e-05,1.0005791999999991,0.0
2018-03-08 09:49:00,289.94,-2780.0,102549.91999999997,18.200000000000003,100059.85999999997,1.938877002438666e-05,1.0005985999999991,0.0
2018-03-08 09:50:00,289.1,-2785.0,102549.91999999997,18.200000000000003,100054.01999999997,-5.836506267342667e-05,1.0005401999999992,5.8399999999902974e-05
2018-03-08 09:51:00,289.0,-2786.0,102549.91999999997,18.200000000000003,100052.91999999997,-1.099406100835143e-05,1.000529199999999,6.940000000010826e-05
2018-03-08 09:53:00,291.0,-2792.0,102549.91999999997,18.200000000000003,100048.91999999997,-3.997884319617562e-05,1.000489199999999,0.00010940000000014827
2018-03-08 10:00:00,290.0,-2787.0,102549.91999999997,18.200000000000003,100052.91999999997,3.9980441568054914e-05,1.000529199999999,6.940000000010826e-05
2018-03-08 10:05:00,292.0,-2787.0,102549.91999999997,18.200000000000003,100054.91999999997,1.998942159819883e-05,1.0005491999999991,4.939999999997724e-05
2018-03-08 10:08:00,0.0,0.0,100052.31999999996,20.800000000000004,100052.31999999996,-2.5985728637878402e-05,1.000523199999999,7.540000000005875e-05
2018-03-08 10:09:00,0.0,0.0,100052.31999999996,20.800000000000004,100052.31999999996,0.0,1.000523199999999,7.540000000005875e-05
2018-03-08 10:11:00,0.0,0.0,100052.31999999996,20.800000000000004,100052.31999999996,0.0,1.000523199999999,7.540000000005875e-05
2018-03-08 10:12:00,0.0,0.0,100052.31999999996,20.800000000000004,100052.31999999996,0.0,1.000523199999999,7.540000000005875e-05
2018-03-08 10:14:00,0.0,0.0,100052.31999999996,20.800000000000004,100052.31999999996,0.0,1.000523199999999,7.540000000005875e-05
2018-03-08 10:15:00,0.0,0.0,100052.31999999996,20.800000000000004,100052.31999999996,0.0,1.000523199999999,7.540000000005875e-05
2018-03-08 10:17:00,0.0,0.0,100052.31999999996,20.800000000000004,100052.31999999996,0.0,1.000523199999999,7.540000000005875e-05
2018-03-08 10:18:00,0.0,0.0,100052.31999999996,20.800000000000004,100052.31999999996,0.0,1.000523199999999,7.540000000005875e-05
2018-03-08 10:19:00,0.0,0.0,100052.31999999996,20.800000000000004,100052.31999999996,0.0,1.000523199999999,7.540000000005875e-05
2018-03-08 10:20:00,0.0,0.0,100052.31999999996,20.800000000000004,100052.31999999996,0.0,1.000523199999999,7.540000000005875e-05
2018-03-08 10:24:00,0.0,0.0,100052.31999999996,20.800000000000004,100052.31999999996,0.0,1.000523199999999,7.540000000005875e-05
2018-03-08 10:25:00,0.0,0.0,100052.31999999996,20.800000000000004,100052.31999999996,0.0,1.000523199999999,7.540000000005875e-05
2018-03-08 10:28:00,0.0,0.0,100052.31999999996,20.800000000000004,100052.31999999996,0.0,1.000523199999999,7.540000000005875e-05
2018-03-08 10:29:00,0.0,0.0,100052.31999999996,20.800000000000004,100052.31999999996,0.0,1.000523199999999,7.540000000005875e-05
2018-03-08 10:30:00,0.0,0.0,100052.31999999996,20.800000000000004,100052.31999999996,0.0,1.000523199999999,7.540000000005875e-05
2018-03-08 10:33:00,0.0,0.0,100052.31999999996,20.800000000000004,100052.31999999996,0.0,1.000523199999999,7.540000000005875e-05
2018-03-08 10:34:00,0.0,0.0,100052.31999999996,20.800000000000004,100052.31999999996,0.0,1.000523199999999,7.540000000005875e-05
2018-03-08 10:35:00,0.0,0.0,100052.31999999996,20.800000000000004,100052.31999999996,0.0,1.000523199999999,7.540000000005875e-05
2018-03-08 10:38:00,0.0,0.0,100052.31999999996,20.800000000000004,100052.31999999996,0.0,1.000523199999999,7.540000000005875e-05
2018-03-08 10:39:00,0.0,0.0,100052.31999999996,20.800000000000004,100052.31999999996,0.0,1.000523199999999,7.540000000005875e-05
2018-03-08 10:43:00,0.0,0.0,100052.31999999996,20.800000000000004,100052.31999999996,0.0,1.000523199999999,7.540000000005875e-05
2018-03-08 10:48:00,0.0,0.0,100052.31999999996,20.800000000000004,100052.31999999996,0.0,1.000523199999999,7.540000000005875e-05
2018-03-08 10:49:00,0.0,0.0,100052.31999999996,20.800000000000004,100052.31999999996,0.0,1.000523199999999,7.540000000005875e-05
2018-03-08 10:50:00,0.0,0.0,100052.31999999996,20.800000000000004,100052.31999999996,0.0,1.000523199999999,7.540000000005875e-05
2018-03-08 10:51:00,0.0,0.0,100052.31999999996,20.800000000000004,100052.31999999996,0.0,1.000523199999999,7.540000000005875e-05
2018-03-08 10:52:00,0.0,0.0,100052.31999999996,20.800000000000004,100052.31999999996,0.0,1.000523199999999,7.540000000005875e-05
2018-03-08 10:53:00,0.0,0.0,100052.31999999996,20.800000000000004,100052.31999999996,0.0,1.000523199999999,7.540000000005875e-05
2018-03-08 10:57:00,0.0,0.0,100052.31999999996,20.800000000000004,100052.31999999996,0.0,1.000523199999999,7.540000000005875e-05
2018-03-08 11:00:00,0.0,0.0,100052.31999999996,20.800000000000004,100052.31999999996,0.0,1.000523199999999,7.540000000005875e-05
2018-03-08 11:01:00,0.0,0.0,100052.31999999996,20.800000000000004,100052.31999999996,0.0,1.000523199999999,7.540000000005875e-05
2018-03-08 11:02:00,0.0,0.0,100052.31999999996,20.800000000000004,100052.31999999996,0.0,1.000523199999999,7.540000000005875e-05
2018-03-08 11:03:00,0.0,0.0,100052.31999999996,20.800000000000004,100052.31999999996,0.0,1.000523199999999,7.540000000005875e-05
2018-03-08 11:04:00,0.0,0.0,100052.31999999996,20.800000000000004,100052.31999999996,0.0,1.000523199999999,7.540000000005875e-05
2018-03-08 11:05:00,0.0,0.0,100052.31999999996,20.800000000000004,100052.31999999996,0.0,1.000523199999999,7.540000000005875e-05
2018-03-08 11:06:00,0.0,0.0,100052.31999999996,20.800000000000004,100052.31999999996,0.0,1.000523199999999,7.540000000005875e-05
2018-03-08 11:07:00,0.0,0.0,100052.31999999996,20.800000000000004,100052.31999999996,0.0,1.000523199999999,7.540000000005875e-05
2018-03-08 11:09:00,0.0,0.0,100052.31999999996,20.800000000000004,100052.31999999996,0.0,1.000523199999999,7.540000000005875e-05
2018-03-08 11:10:00,0.0,0.0,100052.31999999996,20.800000000000004,100052.31999999996,0.0,1.000523199999999,7.540000000005875e-05
2018-03-08 11:11:00,0.0,0.0,100052.31999999996,20.800000000000004,100052.31999999996,0.0,1.000523199999999,7.540000000005875e-05
2018-03-08 11:12:00,0.0,0.0,100052.31999999996,20.800000000000004,100052.31999999996,0.0,1.000523199999999,7.540000000005875e-05
2018-03-08 11:13:00,0.0,0.0,100052.31999999996,20.800000000000004,100052.31999999996,0.0,1.000523199999999,7.540000000005875e-05
2018-03-08 11:15:00,0.0,0.0,100052.31999999996,20.800000000000004,100052.31999999996,0.0,1.000523199999999,7.540000000005875e-05
2018-03-08 11:19:00,0.0,0.0,100052.31999999996,20.800000000000004,100052.31999999996,0.0,1.000523199999999,7.540000000005875e-05
2018-03-08 11:21:00,0.0,0.0,100052.31999999996,20.800000000000004,100052.31999999996,0.0,1.000523199999999,7.540000000005875e-05
2018-03-08 11:22:00,0.0,0.0,100052.31999999996,20.800000000000004,100052.31999999996,0.0,1.000523199999999,7.540000000005875e-05
2018-03-08 11:23:00,0.0,0.0,100052.31999999996,20.800000000000004,100052.31999999996,0.0,1.000523199999999,7.540000000005875e-05
2018-03-08 11:24:00,0.0,0.0,100052.31999999996,20.800000000000004,100052.31999999996,0.0,1.000523199999999,7.540000000005875e-05
2018-03-08 11:25:00,0.0,0.0,100052.31999999996,20.800000000000004,100052.31999999996,0.0,1.000523199999999,7.540000000005875e-05
2018-03-08 11:26:00,0.0,0.0,100052.31999999996,20.800000000000004,100052.31999999996,0.0,1.000523199999999,7.540000000005875e-05
2018-03-08 11:27:00,0.0,0.0,100052.31999999996,20.800000000000004,100052.31999999996,0.0,1.000523199999999,7.540000000005875e-05
2018-03-08 11:28:00,0.0,0.0,100052.31999999996,20.800000000000004,100052.31999999996,0.0,1.000523199999999,7.540000000005875e-05
2018-03-08 11:40:00,0.0,0.0,100052.31999999996,20.800000000000004,100052.31999999996,0.0,1.000523199999999,7.540000000005875e-05
2018-03-08 11:46:00,0.0,0.0,100052.31999999996,20.800000000000004,100052.31999999996,0.0,1.000523199999999,7.540000000005875e-05
2018-03-08 11:47:00,0.0,0.0,100052.31999999996,20.800000000000004,100052.31999999996,0.0,1.000523199999999,7.540000000005875e-05
2018-03-08 11:48:00,0.0,0.0,100052.31999999996,20.800000000000004,100052.31999999996,0.0,1.000523199999999,7.540000000005875e-05
2018-03-08 11:49:00,0.0,0.0,100052.31999999996,20.800000000000004,100052.31999999996,0.0,1.000523199999999,7.540000000005875e-05
2018-03-08 11:50:00,0.0,0.0,100052.31999999996,20.800000000000004,100052.31999999996,0.0,1.000523199999999,7.540000000005875e-05
2018-03-08 11:53:00,0.0,0.0,100052.31999999996,20.800000000000004,100052.31999999996,0.0,1.000523199999999,7.540000000005875e-05
2018-03-08 11:54:00,0.0,0.0,100052.31999999996,20.800000000000004,100052.31999999996,0.0,1.000523199999999,7.540000000005875e-05
2018-03-08 11:55:00,0.0,0.0,100052.31999999996,20.800000000000004,100052.31999999996,0.0,1.000523199999999,7.540000000005875e-05
2018-03-08 12:01:00,0.0,0.0,100052.31999999996,20.800000000000004,100052.31999999996,0.0,1.000523199999999,7.540000000005875e-05
2018-03-08 12:02:00,0.0,0.0,100052.31999999996,20.800000000000004,100052.31999999996,0.0,1.000523199999999,7.540000000005875e-05
2018-03-08 12:03:00,0.0,0.0,100052.31999999996,20.800000000000004,100052.31999999996,0.0,1.000523199999999,7.540000000005875e-05
2018-03-08 12:04:00,0.0,0.0,100052.31999999996,20.800000000000004,100052.31999999996,0.0,1.000523199999999,7.540000000005875e-05
2018-03-08 12:06:00,0.0,0.0,100052.31999999996,20.800000000000004,100052.31999999996,0.0,1.000523199999999,7.540000000005875e-05
2018-03-08 12:10:00,0.0,0.0,100052.31999999996,20.800000000000004,100052.31999999996,0.0,1.000523199999999,7.540000000005875e-05
2018-03-08 12:12:00,0.0,0.0,100052.31999999996,20.800000000000004,100052.31999999996,0.0,1.000523199999999,7.540000000005875e-05
